AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
-614.297668,-423.273041,3492.954346,-433.446014,-466.688507,3446.288330,-426.225891,-9.020120,3541.287598,-289.027435,-27.997463,3467.095459,-329.609558,453.230804,3462.798340,-254.800201,408.439911,3274.665771,2020,year,48,seconds
-541.218994,-342.409576,3597.233887,-438.068512,-424.133545,3399.040771,-349.698303,41.974186,3537.949707,-288.137848,-21.786869,3312.100586,-239.658676,471.657806,3442.869141,-248.857422,425.636414,3252.068848,2020,year,48,seconds
-459.135345,-334.761719,3630.136230,-443.977081,-405.200653,3358.375488,-279.470764,39.549351,3540.846436,-278.628021,-20.560444,3264.104248,-213.684631,465.980316,3434.538330,-248.352905,422.093292,3250.360596,2020,year,48,seconds
286.663055,-592.289856,917.363647,55.443829,-614.934570,909.518005,253.880859,-267.028992,755.154846,36.414143,-269.747070,781.138855,244.319473,114.502861,767.751343,81.415970,108.753326,795.807983,2020,year,48,seconds
284.404724,-588.913635,915.228149,54.714931,-609.196045,908.154968,253.459366,-265.293182,754.054443,36.819809,-267.492950,776.366272,242.772995,114.094833,764.400757,80.956818,108.821075,793.280579,2020,year,48,seconds
283.957550,-586.669067,908.111206,54.418106,-604.812988,905.077637,252.366898,-264.025269,751.167358,36.252869,-266.113983,773.073486,241.837616,112.600174,760.042542,81.230217,107.330811,788.783386,2020,year,48,seconds
281.960419,-581.183167,902.688171,55.164104,-600.493103,899.618530,254.053436,-261.244080,743.841125,36.849979,-263.136627,769.455505,240.996307,113.384186,749.734314,81.684326,108.495010,780.810913,2020,year,48,seconds
280.083801,-578.196899,894.255920,53.874859,-597.936218,897.965942,252.777908,-258.041473,739.700439,37.742573,-262.449951,767.543396,248.393692,114.886711,749.680725,89.537148,106.467644,778.124146,2020,year,48,seconds
279.477173,-575.053528,897.805908,51.329277,-598.497986,898.693420,252.836136,-259.390747,734.365173,39.760082,-263.989166,765.565674,250.305893,113.468651,743.875305,91.422821,104.945206,771.894653,2020,year,48,seconds
275.589111,-572.680481,893.475220,50.370113,-595.398010,894.099426,252.822128,-257.472137,730.432373,39.800495,-261.743591,761.076172,251.379013,114.454086,741.574707,92.735474,106.082954,768.756042,2020,year,48,seconds
280.295868,-567.396973,903.104370,51.089378,-596.849304,895.986389,251.694504,-260.256348,727.225403,42.175343,-265.304504,759.048157,250.177063,111.181602,736.219971,92.015244,102.441078,764.662109,2020,year,48,seconds
275.982361,-568.001892,897.427734,50.693966,-595.868713,895.098511,253.976349,-259.049591,722.732910,40.168022,-264.132385,757.371277,250.225067,112.821266,734.956421,91.527512,103.967407,761.651672,2020,year,48,seconds
