AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
484.393433,-653.830505,1279.175171,136.990936,-679.289490,1271.927368,417.796814,-311.701721,1144.119019,126.722557,-334.709961,1117.518555,336.509583,69.277283,1109.026855,168.133789,53.794277,1119.628174,3205799936.000000
484.354462,-652.150757,1280.238647,136.324387,-676.446533,1273.868652,418.391693,-309.784180,1147.683716,126.939789,-332.618713,1119.681030,336.087708,69.830437,1109.522583,168.029556,55.093407,1120.500122,3205833472.000000
484.473755,-651.829590,1285.384155,136.018204,-672.697876,1279.072754,421.319427,-305.171295,1166.444336,132.189835,-329.701111,1125.544800,341.490417,71.203148,1108.145386,174.246155,56.730888,1123.333984,3205900032.000000
484.724915,-650.583008,1287.878174,137.885513,-671.497559,1278.997803,420.302155,-304.290771,1166.985474,131.212067,-326.021881,1129.938232,344.287689,73.505356,1109.251587,176.750580,60.523590,1125.091797,3205933312.000000
486.737854,-645.966858,1290.699463,135.959976,-668.408875,1281.037598,421.171936,-300.931580,1175.672363,133.645386,-323.011047,1139.041016,345.143524,72.198837,1108.360718,178.823502,60.337730,1124.261841,3205966592.000000
487.442139,-646.712463,1294.885498,137.929916,-669.981140,1282.113525,421.317932,-301.327881,1176.713989,133.051361,-322.310974,1141.970947,346.149597,73.275429,1108.106323,179.305984,62.346668,1125.853027,3206000128.000000
489.427917,-643.811523,1295.525024,139.018875,-667.083862,1281.973999,424.616852,-296.134644,1187.991699,134.948456,-318.359314,1148.154297,354.891052,75.852173,1108.171509,188.902588,63.664154,1127.361206,3206066688.000000
488.787109,-639.838074,1297.227417,138.192841,-664.596924,1284.595337,426.419128,-293.918701,1187.986084,137.046875,-316.624634,1153.206299,358.985138,77.150543,1109.896606,193.462860,62.906967,1125.071899,3206099968.000000
489.358429,-641.198608,1298.817139,138.651428,-664.802979,1285.495972,427.331451,-292.993591,1192.583984,140.132065,-315.863464,1153.197144,360.219940,79.020035,1112.455933,194.083969,65.494186,1127.645020,3206133504.000000
490.214600,-639.458313,1303.089844,141.897568,-663.737183,1286.424438,428.930420,-292.958313,1195.383911,141.806870,-315.388458,1156.286987,362.561707,77.266411,1112.950562,197.090149,64.301994,1129.336304,3206166784.000000
494.366333,-636.563965,1299.753418,141.401596,-663.039795,1286.447510,432.710602,-290.612183,1193.274536,143.648514,-312.206024,1165.683472,367.092499,79.362251,1113.110474,202.477341,65.667595,1133.337891,3206233344.000000
